Read ID,Read Length,Read Qscore,Structure Label,QC Bucket,QC Flags,Is Reversed,Order Valid,5p Offset,3p Offset,N Fraction,Invalid Base Fraction,Anchor Count
250FC00716011_16_2303_12167_285551377_33342_2_14.66_1 strand=-,1657,15.35,full_structure,pass,,False,True,0.0000,0.0127,0.0000,0.0000,2
250FC00716011_16_2075_9905_285579194_8417_1_12.39_1 strand=+,395,13.04,full_structure,pass,,False,True,0.0000,0.0506,0.0000,0.0000,2
250FC00716011_16_2122_11754_285573716_11462_0_16.64_1 strand=+,765,16.43,full_structure,pass,,False,True,0.0000,0.0275,0.0000,0.0000,2
250FC00716011_16_2144_8553_285581473_8344_2_13.70_1 strand=+,459,13.70,full_structure,pass,,False,True,0.0000,0.0458,0.0000,0.0000,2
250FC00716011_16_2216_9685_285576894_11876_2_15.27_1 strand=-,839,15.37,full_structure,pass,,False,True,0.0000,0.0250,0.0000,0.0000,2
250FC00716011_16_2222_9042_285579812_10157_1_14.93_1 strand=+,563,14.89,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0337,0.0000,0.0000,1
250FC00716011_16_2237_12022_285557781_30248_0_15.20_1 strand=+,2255,15.21,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0093,0.0000,0.0000,1
250FC00716011_16_2274_11729_285576515_8640_3_15.64_1 strand=+,531,15.98,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0678,0.0000,0.0000,3
250FC00716011_16_2278_13971_285576106_11680_0_12.17_1 strand=-,897,12.25,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0223,0.0000,0.0000,1
250FC00716011_16_2053_10140_285580372_10942_0_18.87_1 strand=+,590,20.16,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0678,0.0000,0.0000,2
250FC00716011_16_2086_12337_285577278_13271_0_15.00_1 strand=-,973,14.31,full_structure,pass,,False,True,0.0000,0.0442,0.0000,0.0000,2
250FC00716011_16_2091_9725_285578922_13422_0_15.43_1 strand=-,824,15.21,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated;dense_anchor_hits,False,False,0.0000,0.8422,0.0000,0.0000,5
250FC00716011_16_2108_12265_285574087_16239_0_16.69_1 strand=+,1075,17.29,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0195,0.0000,0.0000,1
250FC00716011_16_2130_11735_285569878_22779_0_17.07_1 strand=-,1666,17.10,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.9394,0.0000,0.0000,1
250FC00716011_16_2132_9444_285586592_6377_0_17.67_1 strand=-,459,17.86,full_structure,pass,,False,True,0.0000,0.0458,0.0000,0.0000,2
250FC00716011_16_2136_10918_285550140_42218_1_14.78_1 strand=+,2755,14.80,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2497,0.0000,0.0000,3
250FC00716011_16_2153_8869_285574914_15359_0_12.19_1 strand=+,686,12.14,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0306,0.0000,0.0000,1
250FC00716011_16_2185_8017_285581231_11741_1_13.74_1 strand=-,745,14.26,full_structure,pass,,False,True,0.0000,0.0282,0.0000,0.0000,2
250FC00716011_16_2188_15786_285585345_6722_0_13.99_1 strand=-,406,13.44,full_structure,pass,,False,True,0.0000,0.0517,0.0000,0.0000,2
250FC00716011_16_2189_10745_285582191_12428_1_7.48_1 strand=-,858,7.42,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0559,0.0000,0.0000,2
250FC00716011_16_2190_13525_285582478_8043_0_12.21_1 strand=+,473,12.04,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0444,0.0000,0.0000,2
250FC00716011_16_2220_13609_285568742_26164_0_14.50_1 strand=-,1505,14.45,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0691,0.0000,0.0000,3
250FC00716011_16_2069_9339_285586442_10899_1_14.52_1 strand=+,693,14.36,full_structure,pass,,False,True,0.0000,0.0303,0.0000,0.0000,2
250FC00716011_16_2131_11393_285584543_11651_0_11.22_1 strand=+,642,11.16,full_structure,low_read_q,low_read_q;three_prime_truncated,False,True,0.0000,0.5919,0.0000,0.0000,2
250FC00716011_16_2144_8554_285590383_9235_2_12.52_1 strand=+,545,12.27,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0385,0.0000,0.0000,1
250FC00716011_16_2151_10125_285555247_39804_1_17.01_1 strand=-,2874,17.10,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3361,0.0000,0.0000,4
250FC00716011_16_2154_10544_285588144_7091_0_16.55_1 strand=-,502,16.74,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.7709,0.0000,0.0000,2
250FC00716011_16_2164_9210_285580411_16525_1_13.92_1 strand=-,1129,14.07,full_structure,pass,,False,True,0.0000,0.0186,0.0000,0.0000,2
250FC00716011_16_2167_8698_285574362_21101_1_17.34_1 strand=+,1332,17.35,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2218_10152_285593962_5215_0_7.07_1 strand=-,260,7.20,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0769,0.0000,0.0000,1
250FC00716011_16_2233_10208_285583021_14649_0_14.57_1 strand=-,840,14.51,full_structure,pass,,False,True,0.0000,0.0250,0.0000,0.0000,2
250FC00716011_16_2264_11409_285574227_25441_0_16.21_1 strand=+,1848,16.23,full_structure,pass,,False,True,0.0000,0.0060,0.0000,0.0000,2
250FC00716011_16_2266_12783_285580650_17645_0_15.39_1 strand=+,1134,15.34,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2274_11730_285586942_9024_3_19.45_1 strand=-,638,19.67,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.5893,0.0000,0.0000,3
250FC00716011_16_2278_13972_285589249_10629_0_13.82_1 strand=-,637,13.90,full_structure,pass,,False,True,0.0000,0.0330,0.0000,0.0000,2
250FC00716011_16_2283_11766_285579375_20293_0_14.91_1 strand=+,1515,15.05,full_structure,pass,,False,True,0.0000,0.0139,0.0000,0.0000,2
250FC00716011_16_2061_9348_285591911_11844_1_14.96_1 strand=-,737,14.52,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2072_9008_285585824_14000_0_13.65_1 strand=-,535,14.36,full_structure,pass,,False,True,0.0000,0.0393,0.0000,0.0000,2
250FC00716011_16_2096_10826_285577624_24760_0_11.72_1 strand=-,990,15.73,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0212,0.0000,0.0000,1
250FC00716011_16_2135_10078_285569463_34265_0_13.56_1 strand=-,2587,13.58,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0166,0.0000,0.0000,3
250FC00716011_16_2152_12480_285594895_9284_1_17.51_1 strand=+,591,17.59,full_structure,pass,,False,True,0.0000,0.0355,0.0000,0.0000,2
250FC00716011_16_2175_10739_285588375_14504_0_16.82_1 strand=-,999,16.41,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0480,0.0000,0.0000,3
250FC00716011_16_2190_13526_285592183_11939_0_13.40_1 strand=-,843,13.40,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.8660,0.0000,0.0000,2
250FC00716011_16_2216_9686_285590618_9422_2_18.27_1 strand=-,619,18.35,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.6252,0.0000,0.0000,1
250FC00716011_16_2240_8046_285576538_24623_1_15.78_1 strand=-,726,16.69,full_structure,pass,,False,True,0.0000,0.0289,0.0000,0.0000,2
250FC00716011_16_2240_8046_285576538_24623_1_15.78_2 strand=-,993,15.12,full_structure,pass,,False,True,0.0000,0.0211,0.0000,0.0000,2
250FC00716011_16_2250_10878_285591260_9553_0_19.99_1 strand=-,667,18.48,full_structure,pass,,False,True,0.0000,0.0315,0.0000,0.0000,2
250FC00716011_16_2053_10141_285593439_11771_0_11.45_1 strand=-,527,11.17,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2069_9340_285598105_7583_1_15.79_1 strand=-,507,15.83,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0414,0.0000,0.0000,1
250FC00716011_16_2081_11192_285584545_21560_0_18.97_1 strand=+,1469,19.70,full_structure,pass,,False,True,0.0000,0.0143,0.0000,0.0000,2
250FC00716011_16_2086_12338_285592516_12862_0_18.09_1 strand=-,674,18.19,full_structure,pass,,False,True,0.0000,0.0312,0.0000,0.0000,2
250FC00716011_16_2091_9726_285596166_13198_0_14.57_1 strand=+,827,14.70,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2108_12266_285593545_14806_0_14.44_1 strand=+,1042,14.56,full_structure,pass,,False,True,0.0000,0.0202,0.0000,0.0000,2
250FC00716011_16_2122_11755_285585679_23246_0_13.74_1 strand=-,1714,13.73,full_structure,pass,,False,True,0.0000,0.0134,0.0000,0.0000,2
250FC00716011_16_2130_11736_285594688_11796_0_14.66_1 strand=+,648,14.56,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0000,0.0000,0.0000,1
250FC00716011_16_2164_9211_285597418_10252_1_13.43_1 strand=+,644,13.80,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0311,0.0000,0.0000,1
250FC00716011_16_2167_8699_285595975_9392_1_17.66_1 strand=+,535,17.57,full_structure,pass,,False,True,0.0000,0.0393,0.0000,0.0000,2
250FC00716011_16_2185_8018_285593205_14809_1_12.95_1 strand=+,693,13.16,no_anchor_detected,no_anchor,no_anchor,False,False,,,0.0000,0.0000,0
250FC00716011_16_2188_15787_285595843_12313_0_18.33_1 strand=+,778,19.00,full_structure,pass,,False,True,0.0000,0.0270,0.0000,0.0000,2
250FC00716011_16_2303_12169_285594321_10799_2_18.72_1 strand=+,776,18.67,full_structure,pass,,False,True,0.0000,0.0168,0.0000,0.0000,2
250FC00716011_16_2075_9906_285597063_17788_1_15.75_1 strand=-,1119,16.18,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6327,0.0000,0.0000,3
250FC00716011_16_2092_9746_285587299_25022_0_15.27_1 strand=+,1842,15.23,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.5000,0.0000,0.0000,1
250FC00716011_16_2096_10827_285603602_9352_0_13.53_1 strand=+,596,13.59,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0654,0.0000,0.0000,3
250FC00716011_16_2131_11394_285598725_16036_0_23.20_1 strand=-,839,23.52,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.1990,0.0000,0.0000,3
250FC00716011_16_2151_10126_285596515_16136_1_21.82_1 strand=+,964,21.75,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3506,0.0000,0.0000,3
250FC00716011_16_2153_8870_285590692_23780_0_15.28_1 strand=+,1503,15.36,full_structure,pass,,False,True,0.0000,0.0073,0.0000,0.0000,2
250FC00716011_16_2167_8700_285605864_5689_1_13.58_1 strand=+,391,13.63,full_structure,pass,,False,True,0.0000,0.0281,0.0000,0.0000,2
250FC00716011_16_2175_10740_285603641_6583_0_13.89_1 strand=-,470,13.89,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0447,0.0000,0.0000,1
250FC00716011_16_2220_13610_285595487_15308_0_19.39_1 strand=-,1007,19.52,full_structure,pass,,False,True,0.0000,0.0209,0.0000,0.0000,2
250FC00716011_16_2256_12819_285596839_14468_0_15.60_1 strand=+,868,16.10,full_structure,pass,,False,True,0.0000,0.0242,0.0000,0.0000,2
250FC00716011_16_2283_11767_285602019_10602_0_16.69_1 strand=-,776,16.83,full_structure,pass,,False,True,0.0000,0.0271,0.0000,0.0000,2
250FC00716011_16_2086_12339_285605724_14191_0_14.71_1 strand=+,969,14.80,full_structure,pass,,False,True,0.0000,0.0206,0.0000,0.0000,2
250FC00716011_16_2091_9727_285610210_9593_0_15.28_1 strand=+,584,15.07,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0719,0.0000,0.0000,3
250FC00716011_16_2122_11756_285611015_8718_0_14.14_1 strand=-,542,14.14,no_anchor_detected,no_anchor,no_anchor,False,False,,,0.0000,0.0000,0
250FC00716011_16_2130_11737_285607238_12738_0_15.80_1 strand=+,830,16.17,full_structure,pass,,False,True,0.0000,0.0253,0.0000,0.0000,2
250FC00716011_16_2132_9445_285597390_18502_0_17.73_1 strand=-,877,18.61,full_structure,pass,,False,True,0.0000,0.0239,0.0000,0.0000,2
250FC00716011_16_2133_13885_285601253_14866_1_9.67_1 strand=-,837,9.80,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0251,0.0000,0.0000,1
250FC00716011_16_2135_10079_285605935_14055_0_13.34_1 strand=+,698,14.25,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0544,0.0000,0.0000,3
250FC00716011_16_2152_12481_285606821_12366_1_16.48_1 strand=-,733,16.81,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2189_10746_285602272_15017_1_7.68_1 strand=+,906,7.72,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0221,0.0000,0.0000,1
250FC00716011_16_2237_12024_285601562_14810_0_16.26_1 strand=-,902,16.15,full_structure,pass,,False,True,0.0000,0.0233,0.0000,0.0000,2
250FC00716011_16_2248_12378_285606438_10135_1_7.29 strand=+,539,6.89,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0000,0.0000,0.0000,1
250FC00716011_16_2303_12170_285608870_11070_2_15.49_1 strand=-,645,14.86,full_structure,pass,,False,True,0.0000,0.0326,0.0000,0.0000,2
250FC00716011_16_2053_10142_285611312_12824_0_14.79_1 strand=-,720,15.59,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0625,0.0000,0.0000,2
250FC00716011_16_2069_9341_285608896_13224_1_17.34_1 strand=-,837,17.51,full_structure,pass,,False,True,0.0000,0.0251,0.0000,0.0000,2
250FC00716011_16_2075_9907_285616390_8420_1_12.95_1 strand=+,513,13.11,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.1014,0.0000,0.0000,4
250FC00716011_16_2081_11193_285606640_16150_0_16.94_1 strand=-,1174,17.04,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3279,0.0000,0.0000,4
250FC00716011_16_2096_10828_285613266_10306_0_15.04_1 strand=+,654,14.82,full_structure,pass,,False,True,0.0000,0.0321,0.0000,0.0000,2
250FC00716011_16_2188_15788_285610200_11111_0_13.61_1 strand=-,624,13.75,full_structure,pass,,False,True,0.0000,0.0321,0.0000,0.0000,2
250FC00716011_16_2216_9687_285601180_19872_2_17.08_1 strand=-,1368,17.07,full_structure,pass,,False,True,0.0000,0.0154,0.0000,0.0000,2
250FC00716011_16_2222_9043_285595462_24737_1_15.00_1 strand=+,1771,14.90,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.9345,0.0000,0.0000,1
250FC00716011_16_2240_8047_285603756_17723_1_16.70_1 strand=+,1239,16.67,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3253,0.0000,0.0000,4
250FC00716011_16_2250_10879_285613629_7939_0_14.56_1 strand=-,518,14.38,full_structure,pass,,False,True,0.0000,0.0405,0.0000,0.0000,2
250FC00716011_16_2283_11768_285612647_12104_0_15.58_1 strand=-,838,14.93,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0263,0.0000,0.0000,1
250FC00716011_16_2130_11738_285620065_9640_0_12.94_1 strand=-,621,13.27,full_structure,pass,,False,True,0.0016,0.0338,0.0000,0.0000,2
250FC00716011_16_2133_13886_285616397_9672_1_14.10_1 strand=+,586,14.11,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0648,0.0000,0.0000,3
250FC00716011_16_2153_8871_285621636_7659_0_17.19_1 strand=-,491,17.59,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0428,0.0000,0.0000,1
250FC00716011_16_2154_10546_285612078_14156_0_17.27_1 strand=-,988,17.60,full_structure,pass,,False,True,0.0000,0.0213,0.0000,0.0000,2
250FC00716011_16_2164_9212_285608753_17869_1_15.13_1 strand=-,1210,15.23,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.4273,0.0000,0.0000,3
250FC00716011_16_2179_10556_285606209_19119_0_11.00_1 strand=+,1093,11.07,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2185_8019_285608602_20971_1_14.49_1 strand=-,1222,14.46,full_structure,pass,,False,True,0.0000,0.0172,0.0000,0.0000,2
250FC00716011_16_2218_10155_285619487_9037_0_7.79_1 strand=-,644,7.92,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0326,0.0000,0.0000,1
250FC00716011_16_2220_13612_285619296_9232_0_14.09_1 strand=+,528,15.09,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.7557,0.0000,0.0000,1
250FC00716011_16_2222_9044_285622435_6684_1_13.74_1 strand=+,441,13.80,full_structure,pass,,False,True,0.0000,0.0204,0.0000,0.0000,2
250FC00716011_16_2256_12820_285619944_8334_0_13.65_1 strand=+,456,13.75,full_structure,pass,,False,True,0.0000,0.0241,0.0000,0.0000,2
250FC00716011_16_2264_11410_285609140_19095_0_14.70_1 strand=-,1056,14.78,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3845,0.0000,0.0000,3
250FC00716011_16_2266_12784_285602400_23432_0_16.19_1 strand=+,1673,16.10,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.8314,0.0000,0.0000,2
250FC00716011_16_2274_11731_285603065_25647_3_15.93_1 strand=-,1085,16.17,full_structure,pass,,False,True,0.0000,0.0203,0.0000,0.0000,2
250FC00716011_16_2278_13975_285613908_9500_0_14.77_1 strand=+,454,14.89,full_structure,three_prime_truncated,three_prime_truncated,False,True,0.0000,0.2489,0.0000,0.0000,2
250FC00716011_16_2077_9626_285601723_31540_1_16.87_1 strand=-,2247,17.11,full_structure,pass,,False,True,0.0000,0.0093,0.0000,0.0000,2
250FC00716011_16_2092_9747_285615210_15235_0_15.88_1 strand=+,973,15.77,full_structure,pass,,False,True,0.0000,0.0216,0.0000,0.0000,2
250FC00716011_16_2122_11757_285621753_9307_0_13.97_1 strand=+,601,14.60,full_structure,pass,,False,True,0.0000,0.0349,0.0000,0.0000,2
250FC00716011_16_2131_11395_285616876_13206_0_19.06_1 strand=-,927,19.22,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0442,0.0000,0.0000,3
250FC00716011_16_2132_9446_285621688_11467_0_16.17_1 strand=-,823,16.26,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0474,0.0000,0.0000,3
250FC00716011_16_2248_12379_285623859_10344_1_7.53_1 strand=-,679,7.66,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0339,0.0000,0.0000,1
250FC00716011_16_2303_12171_285620091_12842_2_15.19_1 strand=-,772,15.51,full_structure,pass,,False,True,0.0000,0.0246,0.0000,0.0000,2
250FC00716011_16_2072_9009_285605949_29914_0_15.12_1 strand=+,2110,15.12,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2075_9908_285625798_14032_1_14.87_1 strand=-,720,14.93,full_structure,pass,,False,True,0.0000,0.0292,0.0000,0.0000,2
250FC00716011_16_2086_12340_285621650_14922_0_15.56_1 strand=+,850,15.62,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0247,0.0000,0.0000,1
250FC00716011_16_2096_10829_285623892_11353_0_13.46_1 strand=-,562,13.82,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0801,0.0000,0.0000,3
250FC00716011_16_2135_10081_285627492_9741_0_15.33_1 strand=-,671,15.22,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0328,0.0000,0.0000,1
250FC00716011_16_2144_8556_285619125_17347_2_16.62_1 strand=-,1058,16.52,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.1474,0.0000,0.0000,3
250FC00716011_16_2152_12482_285622176_12858_1_15.27_1 strand=-,780,15.10,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3308,0.0000,0.0000,3
250FC00716011_16_2153_8872_285629943_9963_0_19.15_1 strand=+,571,19.26,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2154_10547_285627278_10871_0_14.39_1 strand=+,544,14.27,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2445,0.0000,0.0000,3
250FC00716011_16_2216_9688_285629182_10291_2_10.73_1 strand=-,547,10.85,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0384,0.0000,0.0000,1
250FC00716011_16_2220_13613_285631709_7915_0_15.76_1 strand=+,546,16.62,full_structure,pass,,False,True,0.0000,0.0385,0.0000,0.0000,2
250FC00716011_16_2233_10210_285627596_11397_0_15.37_1 strand=-,817,15.33,full_structure,pass,,False,True,0.0000,0.0257,0.0000,0.0000,2
250FC00716011_16_2256_12821_285629635_7527_0_19.15_1 strand=-,480,19.23,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.6687,0.0000,0.0000,2
250FC00716011_16_2266_12785_285627492_11634_0_14.14_1 strand=-,622,13.63,full_structure,pass,,False,True,0.0000,0.0643,0.0000,0.0000,2
250FC00716011_16_2292_11254_285613868_21286_1_12.76_1 strand=+,1236,12.65,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0000,0.0000,0.0000,1
250FC00716011_16_2091_9728_285620889_21586_0_13.87_1 strand=+,1401,13.82,full_structure,pass,,False,True,0.0000,0.0150,0.0000,0.0000,2
250FC00716011_16_2122_11758_285634061_8289_0_13.39_1 strand=-,554,13.68,full_structure,pass,,False,True,0.0000,0.0379,0.0000,0.0000,2
250FC00716011_16_2130_11739_285636268_7233_0_18.01_1 strand=-,449,18.56,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.6570,0.0000,0.0000,1
250FC00716011_16_2133_13887_285630379_13369_1_16.38_1 strand=+,849,16.32,full_structure,pass,,False,True,0.0000,0.0247,0.0000,0.0000,2
